NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_AMPLIADA_18|IN_RECURSO_AMPLIADA_24|IN_RECURSO_CD_AUDIO|IN_RECURSO_PROVA_PORTUGUES|IN_RECURSO_VIDEO_LIBRAS|IN_RECURSO_BRAILLE|IN_RECURSO_NENHUM|IN_AEE_LIBRAS|IN_AEE_LINGUA_PORTUGUESA|IN_AEE_INFORMATICA_ACESSIVEL|IN_AEE_BRAILLE|IN_AEE_CAA|IN_AEE_SOROBAN|IN_AEE_VIDA_AUTONOMA|IN_AEE_OPTICOS_NAO_OPTICOS|IN_AEE_ENRIQ_CURRICULAR|IN_AEE_DESEN_COGNITIVO|IN_AEE_MOBILIDADE|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_BICICLETA|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_TR_ANIMAL|IN_TRANSP_VANS_KOMBI|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|TP_ETAPA_ENSINO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_MEDIACAO_DIDATICO_PEDAGO|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_UNIFICADA|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|FF21FEE0B971A00E8A276E30B543F1B8|348212427|1|2007|12|12|2|1|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15528638||1|300|0|0|0|0|5|0|1|0|32036540|3|3203|32009|32|3205002|320500215|2|1|||||||||||2|0|0
2019|210AB190D0801A9FA48E2DA44C7FC233|348212331|7|2011|7|8|2|3|1|76|32|3203601|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|15528633||1|300|0|0|0|0|5|0|1|0|32036540|3|3203|32009|32|3205002|320500215|2|1|||||||||||2|0|0
2019|97EE874123C94706FC5F66A956AF71CF|348207789|7|1999|19|20|2|3|1|76|32|3201605|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15528532||1|250|0|0|0|0|5|0|1|0|32040695|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|1C0C2984DBEE792870D89B9877BBC2CB|351022615|5|2005|14|14|2|0|1|76|32|3201308|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|15642443||1|260|0|0|0|0|5|0|1|0|32073364|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|2CE9B482A363C94064D5283BAD647CC9|351022631|9|2008|10|11|1|0|1|76|29|2914802|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|15642444||1|260|0|0|0|0|5|0|1|0|32073364|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|C32FAD025134BF5A017E0BB07D6DDE3F|348194690|11|2004|14|15|1|1|1|76|32|3203809|32|3203809|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15519254||1|300|0|0|0|0|5|0|1|0|32057474|3|3204|32012|32|3203809|320380905|2|1|||||||||||1|0|0
2019|046E81B58E799A4B968B7410C5AC3A0B|13941373|9|2010|8|9|2|1|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|314675||1|270|0|0|0|0|5|0|1|0|32052723|3|3204|32012|32|3201209|320120905|4|1|4|0||0|0|0|0|0|0|1|1|0|0
2019|6C4E8ED66071AFDA864D184A794000D9|348189185|7|2001|17|18|1|0|1|76|31|3116001|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15519233||1|390|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|15530BD1362BDABFDC35A4761177DDD4|348193813|2|2003|16|16|2|1|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15519217||1|390|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|C1FF2A7B4BB81620EF9B0616263699B3|348195025|9|2004|14|15|1|1|1|76|32|3203809|32|3203809|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15519252||1|390|0|0|0|0|5|0|1|0|32057474|3|3204|32012|32|3203809|320380905|2|1|||||||||||1|0|0
2019|46EC4096B00FDD92D70198E7FE2927F0|348197534|1|2001|18|18|1|3|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15519299||1|300|0|0|0|0|5|0|1|0|32066333|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|1BC90A397B6BFB3E59D8EB960105EA01|348199204|12|2004|14|15|2|3|1|76|32|3204054|32|3204054|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15528355||1|300|0|0|0|0|5|0|1|0|32017251|3|3202|32005|32|3204054|320405405|2|2|||||||||||1|0|0
2019|73A34592D1073B9D097042097BB431B2|348202587|1|2004|15|15|1|1|1|76|32|3205069|32|3205069|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15528407||1|300|0|0|0|0|5|0|1|0|32030177|3|3203|32007|32|3205069|320506905|2|1|||||||||||1|0|0
2019|9ACC74F64BAB79A4A366E9C10ADAF3E4|347289761|2|2008|11|11|2|3|1|76|32|3205309|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|13340664||1|270|108|0|0|0|5|0|1|0|32064810|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|555B19E4297170C40FE64387B6903F92|346592640|2|1990|29|29|1|3|1|76|32|3201506|32|3203205|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15461170||1|300|0|0|0|0|5|0|1|0|32018169|3|3202|32005|32|3204906|320490605|2|1|||||||||||1|0|0
2019|AF8B250C668822C1B12455B586710A9D|346592699|2|2003|16|16|2|3|1|76|32|3204906|32|3204906|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15461113||1|300|0|0|0|0|5|0|1|0|32018169|3|3202|32005|32|3204906|320490605|2|1|||||||||||1|0|0
2019|A7860BFE1AB8E3A6EDBDEA6D3741E20D|346595645|8|2003|15|16|1|3|1|76|32|3204906|32|3203056|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15461238||1|250|0|0|0|0|5|0|1|0|32016662|3|3202|32005|32|3203056|320305605|2|1|||||||||||1|0|0
2019|34BCB4B946C734167828011149E3C70C|346594001|11|2003|15|16|2|3|1|76|32|3204906|32|3204906|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15461128||1|300|0|0|0|0|5|0|1|0|32018169|3|3202|32005|32|3204906|320490605|2|1|||||||||||1|0|0
2019|283E2EE54D939AB574DC29669443D673|347486914|5|2016|3|3|1|1|1|76|32|3205002|32|3203205|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|15094136||1|260|0|0|0|0|5|0|1|0|32067631|3|3202|32006|32|3203205|320320505|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|4FAD3A7A45C0C75F1FC2E5CAFC79409E|347486728|2|1995|24|24|2|3|1|76|32|3203205|32|3203205|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|12344277||2||0|0|0|0||0|1|0|32021798|3|3202|32006|32|3203205|320320505|2|1|||||||||||1|0|0
2019|0E81F14F6860879261F4DDB2A735B9D3|306335142|6|2008|10|11|2|3|1|76|32|3200904|32|3200904|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|13344783||1|260|0|0|0|0|5|0|1|0|32000855|3|3201|32001|32|3200904|320090405|3|1|||||||||||1|0|0
2019|7ED07E7251DCA27AB3E93CF2631BCD85|376133740|11|2011|7|8|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|16813977||1|520|0|0|0|0|5|0|1|0|32040180|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|D98D5C50240AD783417ADC461C79054A|223788245|5|2010|9|9|1|3|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|3019466||1|270|0|0|0|0|5|0|1|0|32068743|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|CBF0039BBF025EAB18907488A3549BF2|174110914|6|2007|11|12|2|3|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|3232963||1|270|0|0|0|0|5|0|1|0|32034288|3|3203|32009|32|3201308|320130805|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|7F7D678AD8BDB64BFA35D9955202F696|320953788|10|2010|8|9|1|0|1|76|32|3202454|32|3202454|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|8859232||1|270|0|0|0|0|5|0|1|0|32047622|3|3204|32011|32|3202454|320245405|3|1|||||||||||1|0|0
2019|18367EE9815EC916948A112DE8CD397D|338233922|8|2002|16|17|1|1|1|76|32|3203205|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|12344252||2||0|0|0|0||0|1|0|32021798|3|3202|32006|32|3203205|320320505|2|1|||||||||||1|0|0
2019|83671F526FB89D7116DD6FD7D0DAFFB8|357195592|7|2012|6|7|1|0|1|76|32|3201506|32|3201506|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15921247||1|270|0|0|0|0|5|0|1|0|32011288|3|3201|32003|32|3201506|320150610|3|2|||||||||||1|0|0
2019|D55D46DA99473DA2C3729CFAE9AED31B|375718666|10|2004|14|15|2|2|1|76|33|3304557|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|16797747||1|270|0|0|0|0|5|0|1|0|32040547|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|5EE0E0AD0E8FDE4D46F460FE28AF105C|375527723|4|2014|5|5|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|16789081||1|630|0|0|0|0|5|0|1|0|32080913|3|3203|32009|32|3205309|320530905|3|1|||||||||||2|0|0
2019|2DD3023C16F9B89110F67C2D89F084BD|376185881|7|2006|12|13|1|3|1|76|32|3204906|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|16816029||1|270|0|0|0|0|5|0|1|0|32040571|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|35AD186A6778CFB038CD93F03DFCEDA1|350741190|12|2007|11|12|1|3|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14892583||1|270|0|0|0|0|5|0|1|0|32077807|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|8A542BD9E673E7B1C32A045CE8CC884F|279243849|8|2008|10|11|2|3|1|76|32|3205309|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|14631889||1|270|0|0|0|0|5|0|1|0|32093802|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|F090E7C6236C63D136741FF09C28B937|337701558|2|2008|11|11|2|1|1|76|32|3200607|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|14877542||1|270|0|0|0|0|5|0|1|0|32019750|3|3202|32006|32|3200607|320060705|3|1|||||||||||0|0|0
2019|17FB71C9156D1E3ACDD8DD35D63F3577|243592599|2|2014|5|5|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|6308875||1|300|0|0|0|0|5|0|1|0|32067453|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|1277EB3AA1C0A7A325955DB77AD97D6C|364576477|9|2002|16|17|2|3|1|76|32|3203809|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|343237||1|320|0|0|0|0|5|0|1|0|32052936|3|3204|32012|32|3201209|320120905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|4052964A6F06654312D68E4C0806EB96|330475460|3|2017|2|2|2|3|1|76|32|3200607|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14613612||1|270|0|0|0|0|5|0|1|0|32020287|3|3202|32006|32|3200607|320060712|3|1|||||||||||0|0|0
2019|23698F5C345F3BD67966D9068DA5793A|221245334|10|2008|10|11|1|0|1|76|31|3137700|32|3202454|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|11977912||1|260|0|0|0|0|5|0|1|0|32073020|3|3204|32011|32|3202454|320245405|3|1|||||||||||1|0|0
2019|E97EB652D87593C206CC5EA1275FA83A|283511088|1|2015|4|4|2|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14731935||1|240|0|0|0|0|5|0|1|0|32076126|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|A601EBE6E8B9ACF3F20C74AA3F5628DD|331337923|6|2005|13|14|1|3|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|9136817||1|270|0|0|0|0|5|0|1|0|32039654|3|3203|32009|32|3205200|320520005|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|023F3187491D9E5AAF590DE64FEA814E|281360785|6|2011|7|8|1|2|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|3011226||1|270|0|0|0|0|5|0|1|0|32068743|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|9AF9665E96E13DCCB430DEEDCF823366|169182817|3|2006|13|13|1|3|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|16245589||1|270|0|0|0|0|5|0|1|0|32071493|3|3203|32009|32|3205200|320520015|3|1|||||||||||1|0|0
2019|BACDE901A1630832BC78A20767F80BD3|66549197|10|2007|11|12|2|2|1|76|32|3203908|32|3203908|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|11954842||1|270|0|0|0|0|5|0|1|0|32006284|3|3201|32002|32|3203908|320390805|3|1|||||||||||1|0|0
2019|753A68AE74D290907C6E2D67DA2949DD|338682466|11|2011|7|8|1|3|1|76|32|3201308|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|14734481||1|270|0|0|0|0|5|0|1|0|32077530|3|3203|32009|32|3205002|320500220|3|1|||||||||||1|0|0
2019|5D5F3A3DD382197299536E4B38947B10|371665743|3|2015|4|4|2|1|1|76|32|3200904|32|3205150|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|2712241||1|260|0|0|0|0|5|0|1|0|32067208|3|3201|32002|32|3205150|320515005|3|1|||||||||||1|0|0
2019|0801328085125F8A7BC1F2975AB9ABF3|375557502|3|2016|3|3|1|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|16790151||1|270|0|0|0|0|5|0|1|0|32062877|3|3203|32009|32|3205309|320530910|3|1|||||||||||1|0|0
2019|6EE4AE7B96C010B22EF6BB0A03BEB340|375697091|12|2008|10|11|2|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|16796109||1|270|0|0|0|0|5|0|1|0|32040598|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|301022B65B0B17568D4343A2017FB489|348212866|2|1982|37|37|2|1|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|15528650||1|330|0|0|0|0|5|0|1|0|32070853|3|3203|32009|32|3205002|320500215|2|1|||||||||||1|0|0
2019|BDC0A7C065849D14AB81715DC8633CA0|356228912|4|2007|12|12|1|3|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15491523||1|270|72|0|0|0|5|0|1|0|32034865|3|3203|32009|32|3201308|320130805|3|1|||||||||||2|0|0
2019|E7A752BA22C2E4B5ADBFC86A051EBD4E|356036871|9|1997|21|22|1|3|1|76|32|3205309|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||39|0|0|0|1|15211206|3043|1|210|0|0|0|0|5|0|1|0|32070144|3|3203|32009|32|3205309|320530905|4|1|1|0||1|0|0|0|0|1|0|0|0|0
2019|A2223F024A24A25D93BC01F058A24811|346543395|7|2001|17|18|2|3|1|76|27|2708600|27|2701407|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15459255||1|300|0|0|0|0|5|0|1|0|32022158|3|3202|32006|32|3203205|320320505|2|1|||||||||||1|0|0
2019|F2656A302EB420293431CBC9A8DF231B|346548301|6|2002|16|17|1|0|1|76|32|3202306|32|3202306|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|3|0|||||||||||||||||15459412||1|120|||||1||4|0|32046901|3|3204|32011|32|3202306|320230605|2|1|||||||||||1|0|0
2019|878011EE5F1916C3502F33F6BF9E527B|346552132|3|2004|15|15|1|1|1|76|32|3200607|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15459616||1|300|0|0|0|0|5|0|1|0|32020333|3|3202|32006|32|3200607|320060715|2|1|||||||||||1|0|0
2019|2A29D46FA68D07DCF5EA9696C1C7D039|346563189|2|2003|16|16|1|3|1|76|32|3202801|32|3203320|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15459983||1|300|0|0|0|0|5|0|1|0|32059850|3|3204|32013|32|3203320|320332005|2|1|||||||||||1|0|0
2019|7BF7A9AE2A61AD8F0BEDAC8DB11540AC|346565784|9|2006|12|13|1|1|1|76|32|3204708|32|3205176|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15460112||1|300|0|0|0|0|5|0|1|0|32008503|3|3201|32002|32|3205176|320517605|2|1|||||||||||1|0|0
2019|32B9FCE36BD0508D32492429E40A48D1|346575631|12|2001|17|18|2|3|1|76|32|3205200|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15460515||1|300|0|0|0|0|5|0|1|0|32036205|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|D8A3F5631B99531C58988237259D5341|346584615|3|2002|17|17|1|3|1|76|32|3205200|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15460869||1|330|0|0|0|0|5|0|1|0|32040725|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|A2F009E84DC195CB089DB059D800EEA6|346334097|3|2001|18|18|1|3|1|76|31|3154309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15450947||1|300|0|0|0|0|5|0|1|0|32036442|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|99569E5C6D2724206CE374E9A59E0D26|346342245|5|2004|15|15|1|1|1|76|32|3203403|32|3203403|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15451186||1|300|0|0|0|0|5|0|1|0|32055838|3|3204|32012|32|3203403|320340305|2|1|||||||||||1|0|0
2019|E9135F8664FFC1BF3DC80327E2CDA6A2|346368431|5|2010|9|9|1|1|1|76|32|3204906|32|3204906|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|15453002||1|300|0|0|0|0|5|0|1|0|32017952|3|3202|32005|32|3204906|320490605|2|1|||||||||||1|0|0
2019|3AC46B10FDB049004B36BBB7FC504820|346368436|5|2007|12|12|1|0|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15453028||1|300|0|0|0|0|5|0|1|0|32034997|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|EEECD2FE23361EEBFE90429334D8C8EC|346377823|5|2007|12|12|2|1|1|76|31|3137700|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15453360||1|360|0|0|0|0|5|0|1|0|32036191|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|890304EE44CDC0634EE67AACCB81E6D9|346409778|4|2005|14|14|2|3|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15454496||1|300|0|0|0|0|5|0|1|0|32080735|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|CB37F7B789F4FE87CD1880C782233C8F|346422337|3|2002|17|17|2|1|1|76|32|3201506|32|3201506|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15454963||1|300|0|0|0|0|5|0|1|0|32010753|3|3201|32003|32|3201506|320150605|2|1|||||||||||1|0|0
2019|55546EBBC75478C5D1D576511EC3F615|346552259|11|2005|13|14|1|3|1|76|32|3204609|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|15459629||1|300|0|0|0|0|5|0|1|0|32020333|3|3202|32006|32|3200607|320060715|2|1|||||||||||1|0|0
2019|62C1ADC307FDE67C4CDDEB000F4709AD|346554811|3|2006|13|13|1|3|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|15459752||1|300|0|0|0|0|5|0|1|0|32064870|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|ECE4694021AB2B02095E6BF9B43A4991|346568554|4|2011|8|8|1|1|1|76|32|3204906|32|3204906|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|15460253||1|300|0|0|0|0|5|0|1|0|32019459|3|3202|32005|32|3204906|320490630|2|1|||||||||||1|0|0
2019|987CF32B76A0120386251B20249ABFE6|346575769|2|2002|17|17|1|3|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15460495||1|300|0|0|0|0|5|0|1|0|32036205|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|BE32563285FF19E00226A08E7488D565|346580898|7|2007|11|12|1|0|1|76|31|3139409|32|3202454|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15460694||1|300|0|0|0|0|5|0|1|0|32047720|3|3204|32011|32|3202454|320245405|2|1|||||||||||1|0|0
2019|DDF890547340E89E03AA2CCDEFBDA6E2|346583473|8|2000|18|19|1|0|1|76|33|3300605|32|3200508|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15460811||1|250|0|0|0|0|5|0|1|0|32050984|3|3204|32012|32|3200508|320050805|2|1|||||||||||1|0|0
2019|06C3D7E1E8C39EA5077605D0FF65E3DF|346346601|8|2003|15|16|2|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15451311||1|300|0|0|0|0|5|0|1|0|32052847|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|02D4CF7CEBC0F44C5B0C67720E3BAE1E|346358896|2|2002|17|17|1|1|1|76|32|3200904|32|3200136|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|15452683||1|300|0|0|0|0|5|0|1|0|32005105|3|3201|32002|32|3200136|320013605|2|1|||||||||||1|0|0
2019|C223D7BF3219EC50B08AEC12C1D49DFA|346381455|11|2003|15|16|1|3|1|76|32|3203700|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15453501||1|300|0|0|0|0|5|0|1|0|32034652|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|3DBFE4360F6C923DB87FC2922CE3E9D7|346538762|3|2005|14|14|2|3|1|76|29|2925501|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15459121||1|300|0|0|0|0|5|0|1|0|32022778|3|3202|32006|32|3203205|320320507|2|1|||||||||||1|0|0
2019|3C6CEA81235A2063F8F533AE172604BB|346351248|1|1964|55|55|1|3|1|76|32|3203601|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15452462||1|250|0|0|0|0|3|0|1|0|32033796|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|2B9BE11C1A8CAD8C43BEAFF2F80C3982|346351324|8|2007|11|12|1|3|1|76|32|3203320|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15452446||1|300|0|0|0|0|5|0|1|0|32033796|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
